time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761685601.952934027	0.000000	0.000737	-0.002882	0.062234	0.000000	0.000000	-0.000000	-0.002533	0.007466	-0.182623	-0.000000	0.000000	0.027148	0.195815	-1.962682	-0.057691	0.000000	0.000204	0.000000	0.000000	0.000000	-0.740102	0.000000	0.000000	0.000000	0.000000
1761685602.052941322	0.000000	0.000640	-0.002604	0.013216	0.000000	-0.000000	-0.000000	-0.002204	0.006794	-0.176141	-0.000000	0.000000	0.027148	0.195628	-1.961962	-0.075564	0.000000	0.000204	0.000000	0.000000	0.000000	-0.929010	0.000000	0.000000	0.000000	0.000000
1761685602.152744532	0.000000	0.000578	-0.002439	-0.009513	0.000000	-0.000000	-0.000000	-0.002028	0.006484	-0.174223	-0.000000	0.000000	0.027148	0.195499	-1.961401	-0.090119	0.000000	0.000204	0.000000	0.000000	0.000000	-1.093844	0.000000	0.000000	0.000000	0.000000
1761685602.252725840	0.000000	0.000543	-0.002364	-0.014695	0.000000	-0.000000	-0.000000	-0.001884	0.006293	-0.174417	-0.000000	0.000000	0.027148	0.195368	-1.960750	-0.107528	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.245867	0.000000	0.000000	0.000000	0.000000
1761685602.352754831	0.000000	0.000517	-0.002326	0.032787	0.000000	-0.000000	-0.000000	-0.001772	0.006194	-0.175800	-0.000000	0.000000	0.027148	0.195259	-1.960110	-0.125047	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.344374	0.000000	0.000000	0.000000	0.000000
1761685602.452732325	0.000000	0.000462	-0.002192	0.078380	0.000000	-0.000000	-0.000000	-0.001560	0.005850	-0.173313	-0.000000	0.000000	0.027148	0.195175	-1.959492	-0.142514	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.435526	0.000000	0.000000	0.000000	0.000000
1761685602.552879095	0.000000	0.000372	-0.001949	0.107483	0.000000	-0.000000	-0.000000	-0.001232	0.005221	-0.166234	-0.000000	0.000000	0.027148	0.195120	-1.958928	-0.159464	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.529687	0.000000	0.000000	0.000000	0.000000
1761685602.652869463	0.000000	0.000264	-0.001636	0.127534	0.000000	-0.000000	-0.000000	-0.000833	0.004406	-0.155971	-0.000000	0.000000	0.027148	0.195100	-1.958442	-0.175509	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.619045	0.000000	0.000000	0.000000	0.000000
1761685602.752729177	0.000000	0.000147	-0.001286	0.092860	0.000000	-0.000000	-0.000000	-0.000393	0.003479	-0.143552	0.000000	0.000000	0.027148	0.195112	-1.958051	-0.190396	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.753387	0.000000	0.000000	0.000000	0.000000
1761685602.852777243	0.000000	0.000055	-0.001014	0.059143	0.000000	-0.000000	-0.000000	-0.000036	0.002751	-0.133688	0.000000	0.000000	0.027148	0.195154	-1.957750	-0.204152	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.882912	0.000000	0.000000	0.000000	0.000000
1761685602.952732563	0.000000	-0.000008	-0.000837	0.050636	0.000000	-0.000000	-0.000000	0.000218	0.002270	-0.127212	0.000000	0.000000	0.027148	0.195216	-1.957513	-0.217119	-0.000000	0.000204	0.000000	0.000000	0.000000	-1.985704	0.000000	0.000000	0.000000	0.000000
1761685603.053230047	0.000000	-0.000051	-0.000720	0.049051	0.000000	-0.000000	-0.000000	0.000429	0.001889	-0.122006	0.000000	0.000000	0.027148	0.195294	-1.957322	-0.229531	-0.000000	0.000204	0.000000	0.000000	0.000000	-2.063895	0.000000	0.000000	0.000000	0.000000
1761685603.152988434	0.000000	-0.000100	-0.000591	0.065924	-0.000000	-0.000000	-0.000000	0.000626	0.001538	-0.117075	0.000000	-0.000000	0.027148	0.195386	-1.957171	-0.241443	-0.000000	0.000204	0.000000	0.000000	0.000000	-2.134088	0.000000	0.000000	0.000000	0.000000
1761685603.252811670	0.000000	-0.000153	-0.000442	0.088362	-0.000000	-0.000000	-0.000000	0.000813	0.001183	-0.111863	0.000000	-0.000000	0.027148	0.195471	-1.957078	-0.250948	-0.000000	0.000204	0.000000	0.000000	0.000000	-2.191588	0.000000	0.000000	0.000000	0.000000
1761685603.352743864	0.000000	-0.000217	-0.000249	0.113937	-0.000000	0.000000	-0.000000	0.001076	0.000649	-0.103774	0.000000	-0.000000	0.027148	0.195586	-1.957017	-0.261687	-0.000000	0.000204	0.000000	0.000000	0.000000	-2.235751	0.000000	0.000000	0.000000	0.000000
1761685603.452785969	0.000000	-0.000294	-0.000007	0.134373	-0.000000	0.000000	-0.000000	0.001391	-0.000030	-0.093233	0.000000	-0.000000	0.027148	0.195714	-1.957025	-0.271478	-0.000000	0.000204	0.000000	0.000000	0.000000	-2.273131	0.000000	0.000000	0.000000	0.000000
