time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	pose_valid	pose_age	twist_valid	twist_age	wrench_valid	wrench_age
1764789293.634745598	-0.043784	-0.094997	0.002222	-0.387951	1.635875	-4.595704	-0.043005	-0.073106	0.018289	0.142881	-0.052186	0.823774	-0.036042	-0.363983	-1.114096	-0.075541	-0.173184	0.361848	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001832	1	0.002343	1	0.027603
1764789293.643971682	-0.046498	-0.087549	-0.001081	1.132176	-0.273370	3.012550	-0.043005	-0.073106	0.018289	0.142881	-0.052186	0.823774	-0.036042	-0.363983	-1.114096	-0.075541	-0.173184	0.361848	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.007394	1	0.006883	1	0.018377
1764789293.655511379	-0.047656	-0.098285	0.000158	1.270892	-1.366655	2.395504	-0.041240	-0.078593	0.016821	0.166391	-0.057863	0.886332	-0.036242	-0.365728	-1.113821	-0.075095	-0.173032	0.380074	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000005	1	0.000569	1	0.006837
1764789293.663888454	-0.043305	-0.095912	0.001339	0.092832	-1.110056	-0.765054	-0.046142	-0.080481	0.010674	0.168193	-0.079405	0.871485	-0.036424	-0.366687	-1.113804	-0.074901	-0.173400	0.388885	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.002065	1	0.002069	1	0.001540
1764789293.674918175	-0.045875	-0.100876	-0.000376	-0.277301	0.272029	0.153805	-0.046142	-0.080481	0.010674	0.168193	-0.079405	0.871485	-0.036424	-0.366687	-1.113804	-0.074901	-0.173400	0.388885	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.008965	1	0.008960	1	0.012570
1764789293.683861256	-0.043358	-0.099200	0.005703	0.472971	1.810245	-0.155924	-0.047527	-0.078219	0.015594	0.162655	-0.073972	0.874557	-0.036836	-0.368461	-1.113458	-0.074843	-0.173454	0.406764	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.002055	1	0.002062	1	0.021513
1764789293.694947958	-0.047035	-0.109884	-0.002853	-2.099367	0.131844	-0.317202	-0.040948	-0.080514	0.017893	0.177667	-0.043146	0.868362	-0.036868	-0.369349	-1.113259	-0.074426	-0.172938	0.415425	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000605	1	0.000697	1	0.018640
1764789293.704756260	-0.045495	-0.109522	-0.000424	-2.912735	-1.388674	-0.021415	-0.047204	-0.073157	0.017579	0.118788	-0.071217	0.867929	-0.037139	-0.370211	-1.113126	-0.075404	-0.173298	0.424775	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.003034	1	0.003051	1	0.008832
1764789293.715162039	-0.045949	-0.110737	0.004016	0.809230	1.134470	0.511984	-0.047204	-0.073157	0.017579	0.118788	-0.071217	0.867929	-0.037139	-0.370211	-1.113126	-0.075404	-0.173298	0.424775	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.007372	1	0.007355	1	0.001574
1764789293.724261761	-0.045180	-0.118781	-0.003078	0.787149	1.103514	0.498014	-0.041938	-0.074807	0.018509	0.134573	-0.049089	0.877916	-0.037259	-0.371888	-1.112762	-0.075496	-0.172506	0.442585	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001691	1	0.001703	1	0.010674
1764789293.735214710	-0.044807	-0.112602	-0.005150	0.547801	-1.053223	0.153388	-0.041938	-0.074807	0.018509	0.134573	-0.049089	0.877916	-0.037259	-0.371888	-1.112762	-0.075496	-0.172506	0.442585	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009262	1	0.009250	1	0.021627
1764789293.744221210	-0.049239	-0.114283	-0.002810	0.543619	-1.045182	0.152217	-0.046842	-0.076924	0.018401	0.145507	-0.070111	0.880977	-0.037594	-0.373770	-1.112461	-0.075467	-0.172993	0.460723	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001974	1	0.001989	1	0.030633
1764789293.755327702	-0.045001	-0.124341	-0.005033	1.073925	0.717019	0.518746	-0.046842	-0.076924	0.018401	0.145507	-0.070111	0.880977	-0.037594	-0.373770	-1.112461	-0.075467	-0.172993	0.460723	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009132	1	0.009117	1	0.041740
1764789293.764193535	-0.045556	-0.114861	-0.006638	1.127154	0.752558	0.544458	-0.045878	-0.082076	0.018168	0.166955	-0.055790	0.891338	-0.037699	-0.375700	-1.112140	-0.074858	-0.172475	0.478713	nan	nan	nan	nan	nan	nan	1	0.001475	1	0.001510	0	0.050218
1764789293.774356842	-0.045511	-0.117545	-0.004478	-1.194373	0.283644	-0.066944	-0.045878	-0.082076	0.018168	0.166955	-0.055790	0.891338	-0.037699	-0.375700	-1.112140	-0.074858	-0.172475	0.478713	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.008688	1	0.008654	1	0.040054
1764789293.784190178	-0.040561	-0.117292	-0.004238	-1.167262	0.277206	-0.065424	-0.045516	-0.076780	0.019366	0.143072	-0.050118	0.889999	-0.037924	-0.377387	-1.111785	-0.075569	-0.172027	0.496756	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001398	1	0.001506	1	0.030221
1764789293.794817924	-0.038862	-0.114446	-0.007739	0.364725	-0.010822	-0.002470	-0.045516	-0.076780	0.019366	0.143072	-0.050118	0.889999	-0.037924	-0.377387	-1.111785	-0.075569	-0.172027	0.496756	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009230	1	0.009122	1	0.019593
1764789293.804321051	-0.041018	-0.110758	-0.009254	0.465459	-0.569911	-1.133937	-0.044877	-0.079727	0.016100	0.150414	-0.050336	0.889949	-0.037971	-0.379257	-1.111563	-0.075508	-0.171693	0.514760	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001124	1	0.001377	1	0.010090
1764789293.814537764	-0.043694	-0.118805	-0.008285	0.092315	-0.553961	-1.121490	-0.047048	-0.076731	0.019467	0.152251	-0.061357	0.867638	-0.038085	-0.380165	-1.111363	-0.075437	-0.171780	0.523565	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001097	1	0.001276	1	0.000127
1764789293.824215412	-0.041974	-0.112090	-0.007919	-0.414355	0.023971	0.819318	-0.047048	-0.076731	0.019467	0.152251	-0.061357	0.867638	-0.038085	-0.380165	-1.111363	-0.075437	-0.171780	0.523565	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.008581	1	0.008402	1	0.009804
1764789293.834805965	-0.043009	-0.108644	-0.009654	-0.678246	0.678956	1.623757	-0.046684	-0.077537	0.022032	0.143852	-0.060871	0.884244	-0.038201	-0.381978	-1.110926	-0.075855	-0.171624	0.541723	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000969	1	0.000982	1	0.020395
1764789293.844058752	-0.043252	-0.102911	-0.010559	0.773750	0.360576	0.308808	-0.046749	-0.076407	0.014778	0.138792	-0.047884	0.899859	-0.038232	-0.382863	-1.110876	-0.076102	-0.171277	0.550992	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001570	1	0.001620	1	0.021152
1764789293.856814146	-0.043592	-0.107375	-0.006146	0.148169	1.247894	-0.341387	-0.046657	-0.080052	0.016523	0.160881	-0.052935	0.891040	-0.038229	-0.383822	-1.110714	-0.075802	-0.171187	0.559937	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001201	1	0.001187	1	0.008396
1764789293.865945101	-0.048485	-0.097020	-0.008450	-1.323187	1.331975	0.406130	-0.043076	-0.077683	0.019553	0.142035	-0.020572	0.892387	-0.038210	-0.384672	-1.110504	-0.076105	-0.170394	0.568930	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000419	1	0.000004	1	0.000735
1764789293.875777960	-0.051793	-0.104955	-0.011086	-0.636560	-0.842401	-1.292148	-0.043446	-0.077945	0.018948	0.135789	-0.027676	0.898742	-0.038195	-0.385584	-1.110337	-0.076368	-0.170047	0.578236	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000006	1	0.000002	1	0.010567
1764789293.886050463	-0.048967	-0.097311	-0.010833	0.694625	-0.203382	-0.342355	-0.047938	-0.071412	0.019071	0.129237	-0.037509	0.866408	-0.038318	-0.386426	-1.110187	-0.076577	-0.169880	0.586795	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000171	1	0.000156	1	0.020840
1764789293.895857334	-0.053338	-0.093491	-0.003003	0.782390	-1.293473	-1.009354	-0.043310	-0.079963	0.016214	0.149736	-0.031760	0.891868	-0.038181	-0.387378	-1.110055	-0.076446	-0.169441	0.596050	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000021	1	0.000013	1	0.019887
1764789293.906541348	-0.054409	-0.095612	-0.002190	-0.221197	-1.596863	-2.284497	-0.048909	-0.073418	0.016289	0.145268	-0.064013	0.845725	-0.038302	-0.388351	-1.109921	-0.076412	-0.169834	0.605250	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000279	1	0.000451	1	0.009203
1764789293.916055441	-0.057465	-0.095587	-0.002551	0.345721	1.292846	2.462001	-0.048909	-0.073418	0.016289	0.145268	-0.064013	0.845725	-0.038302	-0.388351	-1.109921	-0.076412	-0.169834	0.605250	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009235	1	0.009063	1	0.000311
1764789293.926564455	-0.063231	-0.097073	-0.000420	0.313337	0.928587	2.410654	-0.047884	-0.078222	0.018101	0.152191	-0.038126	0.895022	-0.038216	-0.390138	-1.109586	-0.076449	-0.168715	0.623114	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000978	1	0.000561	1	0.010820
1764789293.936399698	-0.060273	-0.101158	0.002394	-0.028096	-0.358781	-0.013024	-0.050375	-0.076838	0.019495	0.151643	-0.045122	0.894768	-0.038275	-0.391982	-1.109242	-0.076476	-0.168390	0.641172	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009094	1	0.009657	1	0.020655
1764789293.946062088	-0.059346	-0.099985	0.000357	1.002621	0.833071	0.587607	-0.050375	-0.076838	0.019495	0.151643	-0.045122	0.894768	-0.038275	-0.391982	-1.109242	-0.076476	-0.168390	0.641172	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000568	1	0.000005	1	0.020495
1764789293.956516743	-0.061945	-0.103533	0.004189	0.114406	0.733895	-0.432224	-0.040760	-0.079730	0.021616	0.171813	-0.028363	0.906589	-0.038078	-0.392846	-1.108997	-0.076109	-0.167803	0.650517	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000891	1	0.000849	1	0.010040
1764789293.974507809	-0.060269	-0.110000	0.004512	-0.809959	0.197146	-1.154737	-0.049386	-0.076489	0.020487	0.154897	-0.024246	0.882473	-0.038134	-0.394716	-1.108733	-0.076291	-0.167157	0.668374	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001081	1	0.001197	1	0.007951
1764789293.977401018	-0.062767	-0.109226	0.001508	1.162979	-1.105821	0.368155	-0.049386	-0.076489	0.020487	0.154897	-0.024246	0.882473	-0.038134	-0.394716	-1.108733	-0.076291	-0.167157	0.668374	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001812	1	0.001696	1	0.010844
1764789293.986143351	-0.062533	-0.104018	0.004976	0.706890	-0.672147	0.223775	-0.049431	-0.077764	0.018984	0.168429	-0.037112	0.886757	-0.038001	-0.396584	-1.108435	-0.075660	-0.166801	0.686468	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009460	1	0.009750	1	0.019587
1764789293.996543884	-0.062125	-0.117025	0.003581	0.431417	-0.044117	-0.226727	-0.049431	-0.077764	0.018984	0.168429	-0.037112	0.886757	-0.038001	-0.396584	-1.108435	-0.075660	-0.166801	0.686468	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000941	1	0.000651	1	0.029987
1764789294.008331060	-0.056862	-0.110141	0.004917	1.782841	-1.560261	0.131152	-0.051352	-0.079017	0.014916	0.178001	-0.038091	0.881727	-0.037927	-0.397550	-1.108357	-0.075259	-0.166529	0.695385	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.002774	1	0.002613	1	0.041774
1764789294.016433477	-0.060175	-0.111116	0.002231	0.181151	-1.882358	0.242165	-0.064624	-0.082545	0.027190	0.203889	-0.068145	0.889366	-0.038044	-0.398722	-1.108035	-0.074482	-0.166836	0.704488	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000859	1	0.000682	1	0.049877
1764789294.026408672	-0.055766	-0.119079	0.001555	0.389966	1.509546	0.432681	-0.058011	-0.079816	0.020789	0.181276	-0.072120	0.886104	-0.037962	-0.399678	-1.107919	-0.074385	-0.166942	0.713752	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000597	1	0.000425	1	0.040497
1764789294.037116289	-0.054337	-0.117943	0.002565	-1.277473	1.472382	0.783486	-0.053582	-0.087256	0.021645	0.211955	-0.036924	0.898315	-0.037758	-0.400728	-1.107710	-0.073486	-0.166287	0.722956	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001292	1	0.001132	1	0.029789
1764789294.047302723	-0.055842	-0.114065	0.003885	-3.068923	-0.237086	0.222522	-0.057320	-0.077755	0.018294	0.154585	-0.041356	0.902474	-0.037792	-0.401665	-1.107614	-0.074045	-0.166072	0.732300	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000954	1	0.000946	1	0.019603
1764789294.055810213	-0.055960	-0.118670	0.002009	1.396780	1.961118	-0.324985	-0.057320	-0.077755	0.018294	0.154585	-0.041356	0.902474	-0.037792	-0.401665	-1.107614	-0.074045	-0.166072	0.732300	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009461	1	0.009454	1	0.011095
1764789294.067726851	-0.056401	-0.117755	0.003098	1.766796	1.890918	-1.618457	-0.046944	-0.077280	0.019255	0.183113	-0.001302	0.895837	-0.037385	-0.403332	-1.107222	-0.072747	-0.163981	0.750345	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001507	1	0.001412	1	0.000821
1764789294.075800657	-0.054672	-0.123312	0.008400	0.376902	-0.125088	-1.427247	-0.047352	-0.077459	0.018420	0.189904	-0.003556	0.870121	-0.037230	-0.404285	-1.107063	-0.072141	-0.163398	0.759343	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000836	1	0.001502	1	0.008895
1764789294.085744858	-0.051770	-0.115235	0.002744	1.042908	-0.648262	1.799015	-0.047352	-0.077459	0.018420	0.189904	-0.003556	0.870121	-0.037230	-0.404285	-1.107063	-0.072141	-0.163398	0.759343	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009108	1	0.008443	1	0.018839
1764789294.095761299	-0.055355	-0.115393	-0.000064	-2.015074	-1.533711	2.402800	-0.052424	-0.080973	0.018748	0.210721	-0.016495	0.906030	-0.036985	-0.406214	-1.106771	-0.070692	-0.162682	0.777394	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000038	1	0.000002	1	0.028856
1764789294.105617046	-0.057806	-0.118665	0.002238	-3.606588	-1.044011	-4.167413	-0.054983	-0.072563	0.024161	0.149860	-0.034034	0.917870	-0.036994	-0.407092	-1.106529	-0.071329	-0.162537	0.786826	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000013	1	0.000129	1	0.038712
1764789294.115667343	-0.056861	-0.111017	0.003248	0.896265	-0.456882	-1.316563	-0.054785	-0.060495	0.015614	0.138928	-0.037277	0.823074	-0.037053	-0.407881	-1.106512	-0.071238	-0.162413	0.794800	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000687	1	0.000896	1	0.048762
1764789294.128262043	-0.055248	-0.116456	0.003024	1.555068	-0.353683	3.235975	-0.054749	-0.073076	0.015138	0.170156	-0.044380	0.888056	-0.036663	-0.409821	-1.106287	-0.070361	-0.162101	0.813559	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.007482	1	0.008175	1	0.038472
1764789294.135748625	-0.055292	-0.112514	0.003073	0.000000	0.000000	0.000000	-0.054749	-0.073076	0.015138	0.170156	-0.044380	0.888056	-0.036663	-0.409821	-1.106287	-0.070361	-0.162101	0.813559	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000005	1	0.000688	1	0.030986
1764789294.146051884	-0.055733	-0.112183	0.002766	0.383993	1.013721	0.268797	-0.054749	-0.073076	0.015138	0.170156	-0.044380	0.888056	-0.036309	-0.411587	-1.105929	-0.069576	-0.160925	0.831689	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009633	1	0.009615	1	0.020682
1764789294.155731201	-0.050084	-0.113817	0.003830	1.189620	0.539517	0.366283	-0.051634	-0.074209	0.018021	0.177829	-0.024123	0.893427	-0.036309	-0.411587	-1.105929	-0.069576	-0.160925	0.831689	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000046	1	0.000123	1	0.011003
1764789294.166790009	-0.053727	-0.110793	-0.008592	0.060888	-0.204462	0.380329	-0.057937	-0.076588	0.014953	0.194826	-0.033191	0.895652	-0.036179	-0.412602	-1.105860	-0.068915	-0.160725	0.840804	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001052	1	0.000931	1	0.000056
1764789294.176018715	-0.052254	-0.114479	0.001931	-0.704356	0.219866	0.245382	-0.053236	-0.073641	0.018194	0.179064	-0.028271	0.901143	-0.035845	-0.414297	-1.105498	-0.068580	-0.159946	0.859129	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009622	1	0.009809	1	0.009284
1764789294.189167976	-0.049647	-0.113705	0.003134	3.464175	-0.848892	-0.401886	-0.053236	-0.073641	0.018194	0.179064	-0.028271	0.901143	-0.035845	-0.414297	-1.105498	-0.068580	-0.159946	0.859129	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.003528	1	0.003340	1	0.022434
1764789294.196123600	-0.052237	-0.121899	0.002186	-0.579165	0.782710	-0.131015	-0.058065	-0.085086	0.016870	0.248711	-0.045338	0.893063	-0.035555	-0.415405	-1.105381	-0.066845	-0.159970	0.868025	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000551	1	0.000160	1	0.020443
1764789294.206361294	-0.052452	-0.114443	0.000904	-3.603603	0.933987	0.739840	-0.054024	-0.070762	0.018408	0.169106	-0.014814	0.898891	-0.035479	-0.416165	-1.105227	-0.067401	-0.159207	0.877156	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000699	1	0.000616	1	0.010206
1764789294.216013670	-0.053458	-0.121832	0.000226	2.104079	-1.206177	-0.286669	-0.055331	-0.069641	0.015872	0.177035	-0.026761	0.907779	-0.035336	-0.417048	-1.105140	-0.067023	-0.158977	0.886447	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000456	1	0.000277	1	0.000553
1764789294.226142645	-0.055264	-0.120168	0.002844	-0.444184	-0.870033	-0.237260	-0.058305	-0.078341	0.018776	0.210728	-0.038674	0.893220	-0.035080	-0.418109	-1.104962	-0.065971	-0.158897	0.895519	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000357	1	0.000164	1	0.009576
1764789294.236543179	-0.056162	-0.123611	0.000368	0.215875	2.589165	-0.385882	-0.061425	-0.069141	0.019170	0.167916	-0.044622	0.902908	-0.035045	-0.418997	-1.104833	-0.066183	-0.158799	0.904723	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000668	1	0.000557	1	0.019976
1764789294.245795727	-0.054780	-0.130122	0.005265	1.372684	1.208068	-0.408255	-0.051618	-0.076599	0.018433	0.214970	0.012212	0.885636	-0.034668	-0.419871	-1.104669	-0.064924	-0.157527	0.913548	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000010	1	0.000176	1	0.029229
1764789294.257811546	-0.056763	-0.130183	0.002419	-0.902784	-1.574106	0.434161	-0.055193	-0.072949	0.020242	0.197111	-0.018929	0.894225	-0.034355	-0.421690	-1.104328	-0.064207	-0.157361	0.931932	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.008074	1	0.008846	1	0.041245
1764789294.265578508	-0.052603	-0.132592	0.003435	0.440918	1.034858	0.118228	-0.055193	-0.072949	0.020242	0.197111	-0.018929	0.894225	-0.034355	-0.421690	-1.104328	-0.064207	-0.157361	0.931932	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000307	1	0.001079	1	0.049012
1764789294.276729107	-0.049597	-0.132106	-0.000696	0.408137	0.957918	0.109438	-0.049297	-0.075342	0.016402	0.205452	0.000648	0.896462	-0.034005	-0.422528	-1.104221	-0.063474	-0.156573	0.941150	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000011	1	0.000002	1	0.039698
1764789294.286015511	-0.052136	-0.128599	0.003521	-0.816283	-0.548115	0.246166	-0.049297	-0.075342	0.016402	0.205452	0.000648	0.896462	-0.034005	-0.422528	-1.104221	-0.063474	-0.156573	0.941150	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009297	1	0.009289	1	0.030412
1764789294.296239614	-0.049254	-0.141875	0.002116	1.355780	-0.102245	0.344253	-0.053523	-0.074135	0.017195	0.189526	-0.010046	0.901265	-0.033566	-0.424323	-1.103959	-0.062864	-0.155854	0.959212	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000292	1	0.000283	1	0.020188
1764789294.306596279	-0.047598	-0.135272	0.000865	2.227653	0.436581	0.115993	-0.056132	-0.080009	0.020418	0.233355	-0.001456	0.903547	-0.033237	-0.425315	-1.103765	-0.061515	-0.155222	0.968318	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000024	1	0.000013	1	0.009831
1764789294.315914631	-0.051599	-0.141040	-0.000597	-2.541134	-0.970590	-0.237459	-0.056132	-0.080009	0.020418	0.233355	-0.001456	0.903547	-0.033237	-0.425315	-1.103765	-0.061515	-0.155222	0.968318	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009343	1	0.009331	1	0.000513
1764789294.326125383	-0.048153	-0.146467	0.003179	-1.573282	-0.855140	-1.102464	-0.056517	-0.071834	0.020976	0.183729	-0.020411	0.898909	-0.032887	-0.427046	-1.103432	-0.061634	-0.154901	0.986813	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000012	1	0.000354	1	0.009698
1764789294.335958481	-0.049509	-0.143707	0.000536	1.092133	0.196126	0.985728	-0.056453	-0.073352	0.016920	0.201820	-0.018596	0.881449	-0.032572	-0.428001	-1.103341	-0.060724	-0.154516	0.996141	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000841	1	0.001023	1	0.019531
1764789294.348163366	-0.054300	-0.138587	-0.000670	0.300764	0.126192	1.971740	-0.057387	-0.076932	0.018934	0.207797	-0.016088	0.920633	-0.031958	-0.429768	-1.103033	-0.059514	-0.153693	1.014248	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.007312	1	0.007484	1	0.031736
1764789294.355831146	-0.058627	-0.145796	0.004490	-0.291947	0.045745	-1.188371	-0.057387	-0.076932	0.018934	0.207797	-0.016088	0.920633	-0.031958	-0.429768	-1.103033	-0.059514	-0.153693	1.014248	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000356	1	0.000184	1	0.039404
1764789294.365904093	-0.057664	-0.148315	0.004615	0.587126	-0.737753	-1.287161	-0.055730	-0.076805	0.018239	0.202618	-0.015277	0.899550	-0.031612	-0.430662	-1.102896	-0.058889	-0.153312	1.023260	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000267	1	0.000005	1	0.049477
1764789294.376536369	-0.056854	-0.141970	0.003944	0.856405	-0.794701	-0.275081	-0.059326	-0.075378	0.016988	0.219954	-0.031364	0.893982	-0.031324	-0.431618	-1.102791	-0.057870	-0.153266	1.032445	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000009	1	0.000002	1	0.039549
1764789294.386146784	-0.059013	-0.142350	-0.001988	-1.489634	0.122755	0.489286	-0.059326	-0.075378	0.016988	0.219954	-0.031364	0.893982	-0.030787	-0.433349	-1.102480	-0.057475	-0.152749	1.050692	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009577	1	0.009613	1	0.029939
1764789294.396362305	-0.061790	-0.146260	0.000766	-1.443160	0.236903	0.289813	-0.058762	-0.072491	0.018980	0.190421	-0.028930	0.903682	-0.030787	-0.433349	-1.102480	-0.057475	-0.152749	1.050692	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000639	1	0.000004	1	0.019723
1764789294.406414509	-0.064554	-0.141788	0.002067	-0.739539	0.995436	-0.627199	-0.062053	-0.070552	0.016281	0.190704	-0.026562	0.899856	-0.030533	-0.434273	-1.102406	-0.056941	-0.152477	1.059793	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000791	1	0.000663	1	0.009671
1764789294.416556120	-0.064802	-0.143524	0.001203	0.847621	-0.074593	-0.439357	-0.056629	-0.069162	0.017593	0.175486	-0.008828	0.891017	-0.030205	-0.435097	-1.102254	-0.056679	-0.151867	1.069007	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000444	1	0.000442	1	0.000470
1764789294.428600073	-0.062417	-0.151676	0.000486	1.762082	-1.004166	-0.047054	-0.057082	-0.075956	0.015920	0.209509	-0.028217	0.890108	-0.029773	-0.436018	-1.102153	-0.055602	-0.151843	1.078054	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.002591	1	0.002321	1	0.012514
1764789294.435864449	-0.059983	-0.140813	0.002991	-0.522546	-0.324945	0.284204	-0.057082	-0.075956	0.015920	0.209509	-0.028217	0.890108	-0.029773	-0.436018	-1.102153	-0.055602	-0.151843	1.078054	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009855	1	0.009585	1	0.019779
1764789294.445679665	-0.061274	-0.147187	-0.001574	-0.311628	0.070960	0.756889	-0.059786	-0.073617	0.016916	0.200584	-0.033767	0.894962	-0.029149	-0.437839	-1.101909	-0.054517	-0.151637	1.096374	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.001189	1	0.001203	1	0.029594
1764789294.456817627	-0.058025	-0.143952	-0.002532	0.101428	0.297971	0.466012	-0.058240	-0.073301	0.014786	0.202980	-0.026730	0.905968	-0.028406	-0.439527	-1.101753	-0.053216	-0.151048	1.114779	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009283	1	0.009333	1	0.040732
1764789294.469295263	-0.063350	-0.147755	-0.004673	-0.553441	0.198619	-0.265457	-0.058240	-0.073301	0.014786	0.202980	-0.026730	0.905968	-0.028406	-0.439527	-1.101753	-0.053216	-0.151048	1.114779	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.003194	1	0.003145	1	0.046026
1764789294.476220608	-0.062353	-0.146151	0.006041	-0.642220	0.230480	-0.308039	-0.057899	-0.073013	0.016014	0.192241	-0.022877	0.900817	-0.027644	-0.441245	-1.101509	-0.052302	-0.150480	1.132973	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.009819	1	0.010022	1	0.039101
1764789294.486016035	-0.060685	-0.148749	0.000487	0.000000	0.000000	0.000000	-0.057899	-0.073013	0.016014	0.192241	-0.022877	0.900817	-0.027644	-0.441245	-1.101509	-0.052302	-0.150480	1.132973	0.000000	0.000000	0.000000	0.000000	0.000000	4.574316	1	0.000023	1	0.000226	1	0.029305
